ООО НВ Тс092206-24 06.05.2024 Ерохову 4018кг.pdf Луганск+
('SU002761шт', ['10,00', '16.800'], '60,000')
('SU002762шт', ['20,00', '33.600'], '120,000')
('SU002763шт', ['28,00', '47.040'], '168,000')
('SU002760шт', ['13,00', '21.840'], '78,000')
('SU002346шт', ['9,00', '56.430'], '72,000')
('SU002321шт', ['7,00', '43.890'], '56,000')
('SU002345шт', ['8,00', '50.160'], '64,000')
('SU002771шт', ['2,00', '14.220'], '32,000')
('SU002707шт', ['6,00', '42.660'], '96,000')
('SU002838шт', ['30,00', '222.900'], '240,000')
('SU002595кг', ['126,00', '656.838'], '630,000')
('SU002564шт', ['7,00', '26.740'], '84,000')
('SU002563шт', ['12,00', '45.840'], '144,000')
('SU002293шт', ['3,00', '14.940'], '42,000')
('SU002568шт', ['25,00', '95.500'], '300,000')
('SU002572шт', ['39,00', '167.700'], '468,000')
('SU002559шт', ['32,00', '122.240'], '384,000')
('SU002573шт', ['34,00', '129.880'], '408,000')
('SU002558шт', ['1,00', '2.340'], '24,000')
('SU002570шт', ['5,00', '19.100'], '50,000')
('SU002627шт', ['39,00', '129.090'], '858,000')
('SU002622шт', ['25,00', '185.750'], '200,000')
('SU002623шт', ['2,00', '14.220'], '32,000')
('SU002079шт', ['4,00', '37.080'], '32,000')
('SU002561шт', ['46,00', '77.280'], '276,000')
('SU002565шт', ['1,00', '3.220'], '12,000')
('SU000194шт', ['2,00', '6.440'], '24,000')
('SU000195шт', ['13,00', '42.640'], '156,000')
('SU002516шт', ['11,00', '36.080'], '132,000')
('SU003001шт', ['38,00', '122.360'], '456,000')
('SU003259шт', ['21,00', '67.620'], '252,000')
('SU003065шт', ['3,00', '17.490'], '24,000')
('SU002068шт', ['2,00', '11.660'], '16,000')
('SU002066шт', ['6,00', '44.580'], '48,000')
('SU003020кг', ['14,00', '104.020'], '112,000')
('SU003018кг', ['58,00', '361.340'], '348,000')
('SU003015кг', ['62,00', '197.160'], '186,000')
('SU003019кг', ['203,00', '787.640'], '751,100')
('SU003021кг', ['30,00', '116.400'], '111,000')

ООО НВ Тс092197-24 06.05.2024 Ерохову 2239кг.pdf Донецк+
('SU002761шт', ['1,00', '1.680'], '6,000')
('SU002761шт', ['1,00', '1.680'], '6,000')
('SU002762шт', ['8,00', '13.440'], '48,000')
('SU002763шт', ['21,00', '35.280'], '126,000')
('SU002760шт', ['2,00', '3.360'], '12,000')
('SU002914шт', ['1,00', '1.590'], '6,000')
('SU002915шт', ['4,00', '6.360'], '24,000')
('SU002595кг', ['63,00', '328.419'], '315,000')
('SU002560шт', ['3,00', '11.460'], '36,000')
('SU002559шт', ['4,00', '15.280'], '48,000')
('SU002559шт', ['8,00', '30.560'], '96,000')
('SU002558шт', ['5,00', '19.100'], '50,000')
('SU002622шт', ['4,00', '28.440'], '64,000')
('SU002623шт', ['39,00', '361.530'], '312,000')
('SU000194шт', ['11,00', '36.080'], '132,000')
('SU000195шт', ['8,00', '26.240'], '96,000')
('SU002669шт', ['1,00', '3.700'], '12,000')
('SU000197кг', ['59,00', '306.800'], '295,000')
('SU002516шт', ['19,00', '61.180'], '228,000')
('SU002920шт', ['34,00', '198.220'], '272,000')
('SU003259шт', ['1,00', '5.830'], '8,000')
('SU003067шт', ['1,00', '5.830'], '8,000')
('SU002068шт', ['4,00', '29.720'], '32,000')
('SU002066шт', ['10,00', '74.300'], '80,000')
('SU003024кг', ['14,00', '26.600'], '25,200')
('SU003020кг', ['41,00', '255.430'], '246,000')
('SU003023кг', ['15,00', '58.200'], '55,500')
('SU003015кг', ['60,00', '232.800'], '222,000')
('SU003013кг', ['41,00', '234.930'], '225,500')

ООО НВ Тс091862-24 06.05.2024 Ерохову 6834кг.pdf Бердянск+
('SU002761шт', ['25,00', '42.000'], '150,000')
('SU002762шт', ['40,00', '67.200'], '240,000')
('SU002763шт', ['9,00', '15.120'], '54,000')
('SU002763шт', ['49,00', '82.320'], '294,000')
('SU002760шт', ['29,00', '48.720'], '174,000')
('SU002624шт', ['16,00', '118.880'], '128,000')
('SU002595кг', ['129,00', '672.477'], '645,000')
('SU002560шт', ['2,00', '7.640'], '24,000')
('SU002564шт', ['16,00', '61.120'], '192,000')
('SU002563шт', ['6,00', '22.920'], '72,000')
('SU002568шт', ['40,00', '152.800'], '480,000')
('SU000419шт', ['7,00', '30.100'], '84,000')
('SU002572шт', ['19,00', '72.580'], '228,000')
('SU002559шт', ['20,00', '76.400'], '240,000')
('SU002626шт', ['53,00', '202.460'], '636,000')
('SU002627шт', ['6,00', '42.660'], '96,000')
('SU002623шт', ['121,00', '899.030'], '968,000')
('SU002079шт', ['187,00', '1.733.490'], '1_496,000')
('SU002561шт', ['112,00', '188.160'], '672,000')
('SU002565шт', ['25,00', '80.500'], '300,000')
('SU000197кг', ['34,00', '109.480'], '408,000')
('SU002516шт', ['322,00', '1.674.400'], '1_610,000')
('SU002514шт', ['17,00', '54.740'], '204,000')
('SU002920шт', ['18,00', '57.960'], '216,000')
('SU002268шт', ['44,00', '256.520'], '352,000')
('SU003020кг', ['6,00', '31.380'], '30,000')
('SU002045кг', ['44,00', '274.120'], '264,000')
('SU003013кг', ['36,00', '188.280'], '180,000')
('SU003019кг', ['36,00', '206.280'], '198,000')

ООО НВ Тс091862-24 06.05.2024 Ерохову 6834кг.pdf
('SU002761шт', ['25,00', '42.000'], '150,000')
('SU002762шт', ['40,00', '67.200'], '240,000')
('SU002763шт', ['9,00', '15.120'], '54,000')
('SU002763шт', ['49,00', '82.320'], '294,000')
('SU002760шт', ['29,00', '48.720'], '174,000')
('SU002624шт', ['16,00', '118.880'], '128,000')
('SU002595кг', ['129,00', '672.477'], '645,000')
('SU002560шт', ['2,00', '7.640'], '24,000')
('SU002564шт', ['16,00', '61.120'], '192,000')
('SU002563шт', ['6,00', '22.920'], '72,000')
('SU002568шт', ['40,00', '152.800'], '480,000')
('SU000419шт', ['7,00', '30.100'], '84,000')
('SU002572шт', ['19,00', '72.580'], '228,000')
('SU002559шт', ['20,00', '76.400'], '240,000')
('SU002626шт', ['53,00', '202.460'], '636,000')
('SU002627шт', ['6,00', '42.660'], '96,000')
('SU002623шт', ['121,00', '899.030'], '968,000')
('SU002079шт', ['187,00', '1.733.490'], '1_496,000')
('SU002561шт', ['112,00', '188.160'], '672,000')
('SU002565шт', ['25,00', '80.500'], '300,000')
('SU000197кг', ['34,00', '109.480'], '408,000')
('SU002516шт', ['322,00', '1.674.400'], '1_610,000')
('SU002514шт', ['17,00', '54.740'], '204,000')
('SU002920шт', ['18,00', '57.960'], '216,000')
('SU002268шт', ['44,00', '256.520'], '352,000')
('SU003020кг', ['6,00', '31.380'], '30,000')
('SU002045кг', ['44,00', '274.120'], '264,000')
('SU003013кг', ['36,00', '188.280'], '180,000')
('SU003019кг', ['36,00', '206.280'], '198,000')

ООО НВ Тс091862-24 06.05.2024 Ерохову 6834кг.pdf
('SU002761шт', ['25,00', '42.000'], '150,000')
('SU002762шт', ['40,00', '67.200'], '240,000')
('SU002763шт', ['9,00', '15.120'], '54,000')
('SU002763шт', ['49,00', '82.320'], '294,000')
('SU002760шт', ['29,00', '48.720'], '174,000')
('SU002624шт', ['16,00', '118.880'], '128,000')
('SU002595кг', ['129,00', '672.477'], '645,000')
('SU002560шт', ['2,00', '7.640'], '24,000')
('SU002564шт', ['16,00', '61.120'], '192,000')
('SU002563шт', ['6,00', '22.920'], '72,000')
('SU002568шт', ['40,00', '152.800'], '480,000')
('SU000419шт', ['7,00', '30.100'], '84,000')
