Обнаружены следующие ошибки:
Объект - Строка - 200; наименование - Сосиски Сочинки с сыром Бордо Весовой п/а Стародворье в количестве 200 НЕ НАЙДЕН.
	Строка - 203; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Сочинка/Копченые колбасы/P003383/","П/к колбасы «Сочинка зернистая с сочной грудинкой» Весовой фиброуз ТМ «Стародворье»"), в количестве 150
Перенос данных из Строка - 191; наименование - П/к колбасы «Сочинка рубленая с сочным окороком» Весовой фиброуз ТМ «Стародворье» ==> 
	Строка - 204; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Сочинка/Копченые колбасы/P003384/","П/к колбасы «Сочинка рубленая с сочным окороком» Весовой фиброуз ТМ «Стародворье»"), в количестве 150
Перенос данных из Строка - 199; наименование - Сосиски «Сочинки Молочные» Весовой п/а мгс ТМ «Стародворье» ==> 
	Строка - 212; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Сочинка/Сосиски/P003263/","Сосиски «Сочинки Молочные» Весовой п/а мгс ТМ «Стародворье»"), в количестве 150
Перенос данных из Строка - 201; наименование - Сосиски «Сочинки Сливочные» Весовые ТМ «Стародворье» 1,35 кг ==> 
	Строка - 213; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Сочинка/Сосиски/P003266/","Сосиски «Сочинки Сливочные» Весовые ТМ «Стародворье» 1,35 кг"), в количестве 150
Перенос данных из Строка - 202; наименование - Сосиски «Сочинки» Весовой п/а ТМ «Стародворье» ==> 
	Строка - 214; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Сочинка/Сосиски/P003959/","Сосиски «Сочинки» Весовой п/а ТМ «Стародворье»"), в количестве 300
Перенос данных из Строка - 205; наименование - Сосиски «Сочинки с сочной грудинкой» Фикс.вес 0,4 П/а мгс ТМ «Стародворье» ==> 
	Строка - 217; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Сочинка/Сосиски/P003957/","Сосиски «Сочинки с сочной грудинкой» Фикс.вес 0,4 П/а мгс ТМ «Стародворье»"), в количестве 200
Перенос данных из Строка - 206; наименование - Сосиски «Сочинки с сочным окороком» Фикс.вес 0,4 П/а мгс ТМ «Стародворье» ==> 
	Строка - 218; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Сочинка/Сосиски/P003958/","Сосиски «Сочинки с сочным окороком» Фикс.вес 0,4 П/а мгс ТМ «Стародворье»"), в количестве 200
Перенос данных из Строка - 248; наименование - Вареные колбасы «Филедворская по-стародворски» Весовой п/а ТМ «Стародворье» ==> 
	Строка - 257; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Филедворская по-стародворски/Вареные колбасы/P004288/","Вареные колбасы «Филедворская по-стародворски» Весовой п/а ТМ «Стародворье»"), в количестве 100
Перенос данных из Строка - 349; наименование - Сосиски Ганноверские Бордо Весовые П/а мгс Баварушка ==> 
	Строка - 335; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Сосиски/P002209/","Сосиски Ганноверские Бордо Весовые П/а мгс Баварушка"), в количестве 100
Перенос данных из Строка - 359; наименование - Сардельки «Стародворские с говядиной» Весовые NDX ТМ «Стародворье» ==> 
	Строка - 344; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Сардельки/P002536/","Сардельки «Стародворские с говядиной» Весовые NDX ТМ «Стародворье»"), в количестве 150
Перенос данных из Строка - 391; наименование - Вареные колбасы «Молочная» Весовой п/а ТМ «Особый рецепт» большой батон ==> 
	Строка - 376; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая/Вареные колбасы/P004303/","Вареные колбасы «Молочная» Весовой п/а ТМ «Особый рецепт» большой батон"), в количестве 700
Перенос данных из Строка - 392; наименование - Вареные колбасы «Со шпиком» Весовой п/а ТМ «Особый рецепт» большой батон ==> 
	Строка - 378; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая/Вареные колбасы/P004257/","Вареные колбасы «Со шпиком» Весовой п/а ТМ «Особый рецепт» большой батон"), в количестве 300
Перенос данных из Строка - 394; наименование - Вареные колбасы Докторская Особая Особая Весовые П/а Особый рецепт ==> 
	Строка - 380; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая/Вареные колбасы/P002584/","Вареные колбасы Докторская Особая Особая Весовые П/а Особый рецепт"), в количестве 700
Перенос данных из Строка - 403; наименование - Ветчины Нежная Особая Особая Весовые П/а Особый рецепт большой батон ==> 
	Строка - 388; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая/Ветчины/P002555/","Ветчины Нежная Особая Особая Весовые П/а Особый рецепт большой батон"), в количестве 200
Перенос данных из Строка - 413; наименование - Сардельки «Сочные» Весовой п/а ТМ «Особый рецепт» ==> 
	Строка - 398; наименование - Сардельки «Сочные» Весовой п/а ТМ «Особый рецепт», в количестве 150
Перенос данных из Строка - 424; наименование - Вареные колбасы «Филейная Оригинальная» Весовой п/а ТМ «Особый рецепт» ==> 
	Строка - 407; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая Без свинины/Вареные колбасы/P004273/","Вареные колбасы «Филейная Оригинальная» Весовой п/а ТМ «Особый рецепт»"), в количестве 400
Перенос данных из Строка - 429; наименование - В/к колбасы Сервелат Левантский Особая Без свинины Весовые в/у Особый рецепт ==> 
	Строка - 412; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая Без свинины/Копченые колбасы/P004227/","В/к колбасы Сервелат Левантский Особая Без свинины Весовые в/у Особый рецепт"), в количестве 50
Перенос данных из Строка - 434; наименование - Сосиски «Молочные для завтрака» Весовой п/а ТМ «Особый рецепт» ==> 
	Строка - 417; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая Без свинины/Сосиски/P004844/","Сосиски «Молочные для завтрака» Весовой п/а ТМ «Особый рецепт»"), в количестве 700
Перенос данных из Строка - 437; наименование - Сосиски «Молочные для завтрака» Фикс.вес 0,4 П/а мгс ТМ «Особый рецепт» ==> 
	Строка - 419; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая Без свинины/Сосиски/P003969/","Сосиски «Молочные для завтрака» Фикс.вес 0,4 П/а мгс ТМ «Особый рецепт»"), в количестве 300
Перенос данных из Строка - 451; наименование - Копченые колбасы «Филейбургская с сочным окороком» Весовой фиброуз ТМ «Баварушка» ==> 
	Строка - 434; наименование - Копченые колбасы «Филейбургская с сочным окороком» Весовой фиброуз ТМ «Баварушка», в количестве 200
Перенос данных из Строка - 501; наименование - Вареные колбасы «Дугушка со шпиком» Весовой Вектор ТМ «Дугушка» ==> 
	Строка - 482; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Дугушка/Дугушка/Вареные колбасы/P004406/","Вареные колбасы «Дугушка со шпиком» Весовой Вектор ТМ «Дугушка»"), в количестве 200
Перенос данных из Строка - 502; наименование - Вареные колбасы «Дугушка Стародворская» Вес п/а ТМ «Дугушка» ==> 
	Строка - 483; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Дугушка/Дугушка/Вареные колбасы/P002989/","Вареные колбасы «Дугушка Стародворская» Вес п/а ТМ «Дугушка»"), в количестве 1500
Перенос данных из Строка - 504; наименование - Вареные колбасы «Молочная Дугушка» Весовые Вектор ТМ «Дугушка» ==> 
	Строка - 484; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Дугушка/Дугушка/Вареные колбасы/P004030/","Вареные колбасы «Молочная Дугушка» Весовые Вектор ТМ «Дугушка»"), в количестве 1500
Перенос данных из Строка - 512; наименование - Вареные колбасы «Молочная Дугушка» Фикс.вес 0,6 П/а ТМ «Дугушка» ==> 
	Строка - 493; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Дугушка/Дугушка/Вареные колбасы/P004048/","Вареные колбасы «Молочная Дугушка» Фикс.вес 0,6 П/а ТМ «Дугушка»"), в количестве 500
Перенос данных из Строка - 519; наименование - Ветчины Дугушка Дугушка Вес б/о Дугушка ==> 
	Строка - 499; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Дугушка/Дугушка/Ветчины/P003146/","Ветчины Дугушка Дугушка Вес б/о Дугушка"), в количестве 1500
Перенос данных из Строка - 526; наименование - В/к колбасы «Рубленая Запеченная» Весовые Вектор ТМ «Дугушка» ==> 
	Строка - 506; наименование - В/к колбасы «Рубленая Запеченная» Весовые Вектор ТМ «Дугушка», в количестве 500
Перенос данных из Строка - 527; наименование - В/к колбасы «Салями Запеченая» Весовые ТМ «Дугушка» ==> 
	Строка - 507; наименование - В/к колбасы «Салями Запеченая» Весовые ТМ «Дугушка», в количестве 500
Перенос данных из Строка - 528; наименование - В/к колбасы «Сервелат Запеченный» Весовые Вектор ТМ «Дугушка» ==> 
	Строка - 508; наименование - В/к колбасы «Сервелат Запеченный» Весовые Вектор ТМ «Дугушка», в количестве 1200
Перенос данных из Строка - 556; наименование - Вареные колбасы «Нежная» НТУ Весовые П/а ТМ «Зареченские» ==> 
	Строка - 536; наименование - Вареные колбасы «Нежная» НТУ Весовые П/а ТМ «Зареченские», в количестве 300
Перенос данных из Строка - 582; наименование - Сосиски «Датские» Весовой п/а ТМ «Зареченские продукты» ==> 
	Строка - 562; наименование - Сосиски «Датские» Весовой п/а ТМ «Зареченские продукты», в количестве 300

Вес продукции из первого файла: 15550
Вес продукции во втором файле составляет: 15350
