Перенос данных из Строка - 50; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Вязанка/Столичная/Ветчины/P003234/","Ветчины «Филейская» Весовые Вектор ТМ «Вязанка»") ==> 
Перенос данных из Строка - 78; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Вязанка/Вязанка/Вареные колбасы/P003103/","Вареные колбасы Сливушка Вязанка Фикс.вес 0,45 П/а Вязанка") ==> 
	Строка - 78; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Вязанка/Вязанка/Вареные колбасы/P003103/","Вареные колбасы Сливушка Вязанка Фикс.вес 0,45 П/а Вязанка"), в количестве 160
Перенос данных из Строка - 104; наименование - Сосиски Молокуши (Вязанка Молочные) Вязанка Весовые П/а мгс Вязанка ==> 
	Строка - 104; наименование - Сосиски Молокуши (Вязанка Молочные) Вязанка Весовые П/а мгс Вязанка, в количестве 16
Перенос данных из Строка - 106; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Вязанка/Вязанка/Сосиски/P002217/","Сосиски Венские Вязанка Фикс.вес 0,5 NDX мгс Вязанка") ==> 
	Строка - 106; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Вязанка/Вязанка/Сосиски/P002217/","Сосиски Венские Вязанка Фикс.вес 0,5 NDX мгс Вязанка"), в количестве 20
Перенос данных из Строка - 107; наименование - Сосиски Молокуши (Вязанка Молочные) Вязанка Фикс.вес 0,45 П/а мгс Вязанка ==> 
	Строка - 107; наименование - Сосиски Молокуши (Вязанка Молочные) Вязанка Фикс.вес 0,45 П/а мгс Вязанка, в количестве 315
Перенос данных из Строка - 110; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Вязанка/Вязанка/Сосиски/P003030/","Сосиски Рубленые Вязанка Фикс.вес 0,5 п/а мгс Вязанка") ==> 
	Строка - 110; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Вязанка/Вязанка/Сосиски/P003030/","Сосиски Рубленые Вязанка Фикс.вес 0,5 п/а мгс Вязанка"), в количестве 30
Перенос данных из Строка - 122; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Вязанка/Сливушки/Сосиски/P003161/","Сосиски Сливочные Вязанка Сливушки Весовые П/а мгс Вязанка") ==> 
	Строка - 122; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Вязанка/Сливушки/Сосиски/P003161/","Сосиски Сливочные Вязанка Сливушки Весовые П/а мгс Вязанка"), в количестве 16
Перенос данных из Строка - 124; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Вязанка/Сливушки/Сосиски/P003160/","Сосиски Сливочные Сливушки Фикс.вес 0,45 П/а мгс Вязанка") ==> 
	Строка - 124; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Вязанка/Сливушки/Сосиски/P003160/","Сосиски Сливочные Сливушки Фикс.вес 0,45 П/а мгс Вязанка"), в количестве 315
Перенос данных из Строка - 165; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Копченые колбасы/P003013/","В/к колбасы Кремлевский Бордо Весовые Фиброуз в/у Стародворье") ==> 
	Строка - 216; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Копченые колбасы/P003013/","В/к колбасы Кремлевский Бордо Весовые Фиброуз в/у Стародворье"), в количестве 250
Перенос данных из Строка - 173; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Копченые колбасы/P003012/","В/к колбасы Кремлевский срез Бордо Фикс.вес 0,35 Фиброуз в/у Стародворье") ==> 
	Строка - 217; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Копченые колбасы/P003012/","В/к колбасы Кремлевский срез Бордо Фикс.вес 0,35 Фиброуз в/у Стародворье"), в количестве 42
Перенос данных из Строка - 179; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Копченые колбасы/P002951/","В/к колбасы Сервелат Филедворский срез Бордо Фикс.вес 0,35 фиброуз в/у стародворье") ==> 
	Строка - 218; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Копченые колбасы/P002951/","В/к колбасы Сервелат Филедворский срез Бордо Фикс.вес 0,35 фиброуз в/у стародворье"), в количестве 42
Перенос данных из Строка - 184; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Сосиски/P002209/","Сосиски Ганноверские Бордо Весовые П/а мгс Баварушка") ==> 
	Строка - 222; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Сосиски/P002209/","Сосиски Ганноверские Бордо Весовые П/а мгс Баварушка"), в количестве 300
Перенос данных из Строка - 192; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Сосиски/P003200/","Сосиски Сочинки по-баварски с сыром Бавария Фикс.вес 0,4 П/а мгс Стародворье") ==> 
	Строка - 173; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Сосиски/P003200/","Сосиски Сочинки по-баварски с сыром Бавария Фикс.вес 0,4 П/а мгс Стародворье"), в количестве 120
Перенос данных из Строка - 194; наименование - Сосиски Сочинки по-баварски Бавария Фикс.вес 0,4 П/а мгс Стародворье ==> 
	Строка - 175; наименование - =HYPERLINK("https:///products/Охлажденные/Стародворье/Сочинка/Сосиски/P003217/","Сосиски Сочинки по-баварски Бавария Фикс.вес 0,4 П/а мгс Стародворье"), в количестве 120
Перенос данных из Строка - 196; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Сосиски/P002204/","Сосиски Ганноверские Бордо Фикс.вес 0,6 П/а мгс Баварушка") ==> 
	Строка - 225; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Сосиски/P002204/","Сосиски Ганноверские Бордо Фикс.вес 0,6 П/а мгс Баварушка"), в количестве 120
Перенос данных из Строка - 201; наименование - Сосиски "Сочинки с сочной грудинкой" Фикс.вес 0,4 П/а мгс ТМ "Стародворье" ==> 
	Строка - 179; наименование - =HYPERLINK("https:///products/Охлажденные/Стародворье/Сочинка/Сосиски/P003398/","Сосиски «Сочинки с сочной грудинкой» Фикс.вес 0,4 П/а мгс ТМ «Стародворье»"), в количестве 36
Перенос данных из Строка - 213; наименование - Сардельки Сочинки с сыром Бордо Фикс.вес 0,4 п/а Стародворье ==> 
	Строка - 188; наименование - =HYPERLINK("https:///products/Охлажденные/Стародворье/Сочинка/Сардельки/P003130/","Сардельки Сочинки с сыром Бордо Фикс.вес 0,4 п/а Стародворье"), в количестве 12
Перенос данных из Строка - 219; наименование - С/к колбасы Салями Охотничья Бордо Весовые б/о терм/п 180 Стародворье ==> 
	Строка - 239; наименование - С/к колбасы Салями Охотничья Бордо Весовые б/о терм/п 180 Стародворье, в количестве 9
Перенос данных из Строка - 220; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Сырокопченые колбасы/P001909/","С/к колбасы Швейцарская Бордо Фикс.вес 0,17 Фиброуз терм/п Стародворье") ==> 
	Строка - 240; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Сырокопченые колбасы/P001909/","С/к колбасы Швейцарская Бордо Фикс.вес 0,17 Фиброуз терм/п Стародворье"), в количестве 15.3
Перенос данных из Строка - 226; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Паштеты/P002648/","Паштеты Со сливочным маслом ГОСТ Бордо фикс.вес 0,1 Стародворье") ==> 
	Строка - 246; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бордо/Паштеты/P002648/","Паштеты Со сливочным маслом ГОСТ Бордо фикс.вес 0,1 Стародворье"), в количестве 10
Перенос данных из Строка - 247; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бавария/Копченые колбасы/P002232/","П/к колбасы Баварские копченые Бавария Фикс.вес 0,28 NDX мгс Стародворье") ==> 
	Строка - 267; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бавария/Копченые колбасы/P002232/","П/к колбасы Баварские копченые Бавария Фикс.вес 0,28 NDX мгс Стародворье"), в количестве 33.6
Перенос данных из Строка - 248; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бавария/Копченые колбасы/P002461/","П/к колбасы Кракушка пряная с сальцем Бавария Фикс.вес 0,3 н/о в/у Стародворье") ==> 
	Строка - 268; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бавария/Копченые колбасы/P002461/","П/к колбасы Кракушка пряная с сальцем Бавария Фикс.вес 0,3 н/о в/у Стародворье"), в количестве 18
Перенос данных из Строка - 252; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бавария/Сосиски/P002202/","Сосиски Баварские Бавария Весовые П/а мгс Стародворье") ==> 
	Строка - 272; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бавария/Сосиски/P002202/","Сосиски Баварские Бавария Весовые П/а мгс Стародворье"), в количестве 16
Перенос данных из Строка - 253; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бавария/Сосиски/P002201/","Сосиски Баварские Бавария Фикс.вес 0,42 П/а мгс Стародворье") ==> 
	Строка - 273; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бавария/Сосиски/P002201/","Сосиски Баварские Бавария Фикс.вес 0,42 П/а мгс Стародворье"), в количестве 168.84
Перенос данных из Строка - 254; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бавария/Сосиски/P001837/","Сосиски Баварские с сыром Бавария Фикс.вес 0,42 ц/о Стародворье") ==> 
	Строка - 274; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бавария/Сосиски/P001837/","Сосиски Баварские с сыром Бавария Фикс.вес 0,42 ц/о Стародворье"), в количестве 50.4
Перенос данных из Строка - 258; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бавария/Сардельки/P002361/","Сардельки Баварские Бавария фикс.вес 0,38 п/а мгс Стародворье") ==> 
	Строка - 278; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Стародворье/Бавария/Сардельки/P002361/","Сардельки Баварские Бавария фикс.вес 0,38 п/а мгс Стародворье"), в количестве 15
Перенос данных из Строка - 269; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая/Вареные колбасы/P002581/","Вареные колбасы Докторская Особая Особая Весовые П/а Особый рецепт") ==> 
	Строка - 289; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая/Вареные колбасы/P002581/","Вареные колбасы Докторская Особая Особая Весовые П/а Особый рецепт"), в количестве 300
Перенос данных из Строка - 272; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая/Вареные колбасы/P002564/","Вареные колбасы Особая Особая Весовые П/а Особый рецепт") ==> 
	Строка - 292; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая/Вареные колбасы/P002564/","Вареные колбасы Особая Особая Весовые П/а Особый рецепт"), в количестве 90
Перенос данных из Строка - 279; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая/Ветчины/P002555/","Ветчины Нежная Особая Особая Весовые П/а Особый рецепт большой батон") ==> 
	Строка - 299; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая/Ветчины/P002555/","Ветчины Нежная Особая Особая Весовые П/а Особый рецепт большой батон"), в количестве 150
Перенос данных из Строка - 280; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая/Ветчины/P002556/","Ветчины Нежная Особая Особая Фикс.вес 0,4 П/а Особый рецепт") ==> 
	Строка - 300; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая/Ветчины/P002556/","Ветчины Нежная Особая Особая Фикс.вес 0,4 П/а Особый рецепт"), в количестве 24
Перенос данных из Строка - 309; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая Без свинины/Сосиски/P002693/","Сосиски Молочные для завтрака Особая Без свинины Весовые П/а мгс Особый рецепт") ==> 
	Строка - 329; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая Без свинины/Сосиски/P002693/","Сосиски Молочные для завтрака Особая Без свинины Весовые П/а мгс Особый рецепт"), в количестве 20
Перенос данных из Строка - 311; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая Без свинины/Сосиски/P002694/","Сосиски Молочные для завтрака Особая Без свинины Фикс.вес 0,4 П/а мгс Особый рецепт") ==> 
	Строка - 331; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Особый рецепт/Особая Без свинины/Сосиски/P002694/","Сосиски Молочные для завтрака Особая Без свинины Фикс.вес 0,4 П/а мгс Особый рецепт"), в количестве 24
Перенос данных из Строка - 323; наименование - Вареные колбасы Филейбургская Филейбургская Фикс.Вес 0,45 П/а Баварушка ==> 
	Строка - 343; наименование - Вареные колбасы Филейбургская Филейбургская Фикс.Вес 0,45 П/а Баварушка, в количестве 27
Перенос данных из Строка - 333; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Баварушка/Филейбургская/Копченые колбасы/P003139/","В/к колбасы Салями Филейбургская зернистая срез Филейбургская Фикс.вес 0,35 фиброуз Баварушка") ==> 
	Строка - 353; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Баварушка/Филейбургская/Копченые колбасы/P003139/","В/к колбасы Салями Филейбургская зернистая срез Филейбургская Фикс.вес 0,35 фиброуз Баварушка"), в количестве 42
Перенос данных из Строка - 335; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Баварушка/Филейбургская/Копченые колбасы/P003132/","В/к колбасы Сервелат Филейбургский с ароматными пряностями срез Филейбургская Фикс.вес 0,35 фиброуз Баварушка") ==> 
	Строка - 355; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Баварушка/Филейбургская/Копченые колбасы/P003132/","В/к колбасы Сервелат Филейбургский с ароматными пряностями срез Филейбургская Фикс.вес 0,35 фиброуз Баварушка"), в количестве 42
Перенос данных из Строка - 339; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Баварушка/Филейбургская/Копченые колбасы/P003134/","В/к колбасы Сервелат Филейбургский с филе сочного окорока срез Филейбургская Фикс.вес 0,35 Фиброуз в/у Баварушка") ==> 
	Строка - 359; наименование - =HYPERLINK("https://abi.ru/products/Охлажденные/Баварушка/Филейбургская/Копченые колбасы/P003134/","В/к колбасы Сервелат Филейбургский с филе сочного окорока срез Филейбургская Фикс.вес 0,35 Фиброуз в/у Баварушка"), в количестве 42
Перенос данных из Строка - 403; наименование - В/к колбасы "Рубленая Запеченная" Весовые Вектор ТМ "Дугушка" ==> 
	Строка - 424; наименование - В/к колбасы «Рубленая Запеченная» Весовые Вектор ТМ «Дугушка», в количестве 5
Перенос данных из Строка - 405; наименование - В/к колбасы "Сервелат Запеченный" Весовые Вектор ТМ "Дугушка" ==> 
	Строка - 426; наименование - В/к колбасы «Сервелат Запеченный» Весовые Вектор ТМ «Дугушка», в количестве 5

Вес продукции из первого файла: 5061.14
Вес продукции во втором фале составляет: 5061.14
